source_id	hk_id	name	measure	unit	rate	mined	active	ended	type	bundle	notes	discrete	labels
0	30176	oci.gse.is12a.oo.hk.FxWaveLen[99]				3	1					0	NULL
0	30177	oci.gse.is12a.oo.hk.FxWaveLen[100]				3	1					0	NULL
0	30178	oci.gse.is12a.oo.hk.FxWaveLen[101]				3	1					0	NULL
0	30179	oci.gse.is12a.oo.hk.FxWaveLen[102]				3	1					0	NULL
0	30180	oci.gse.is12a.oo.hk.FxWaveLen[103]				3	1					0	NULL
0	30181	oci.gse.is12a.oo.hk.FxWaveLen[104]				3	1					0	NULL
0	30182	oci.gse.is12a.oo.hk.FxWaveLen[105]				3	1					0	NULL
0	30183	oci.gse.is12a.oo.hk.FxWaveLen[106]				3	1					0	NULL
0	30184	oci.gse.is12a.oo.hk.FxWaveLen[107]				3	1					0	NULL
0	30185	oci.gse.is12a.oo.hk.FxWaveLen[108]				3	1					0	NULL
0	30186	oci.gse.is12a.oo.hk.FxWaveLen[109]				3	1					0	NULL
0	30187	oci.gse.is12a.oo.hk.FxWaveLen[110]				3	1					0	NULL
0	30188	oci.gse.is12a.oo.hk.FxWaveLen[111]				3	1					0	NULL
0	30189	oci.gse.is12a.oo.hk.FxWaveLen[112]				3	1					0	NULL
0	30190	oci.gse.is12a.oo.hk.FxWaveLen[113]				3	1					0	NULL
0	30191	oci.gse.is12a.oo.hk.FxWaveLen[114]				3	1					0	NULL
0	30192	oci.gse.is12a.oo.hk.FxWaveLen[115]				3	1					0	NULL
0	30193	oci.gse.is12a.oo.hk.FxWaveLen[116]				3	1					0	NULL
0	30194	oci.gse.is12a.oo.hk.FxWaveLen[117]				3	1					0	NULL
0	30195	oci.gse.is12a.oo.hk.FxWaveLen[118]				3	1					0	NULL
0	30196	oci.gse.is12a.oo.hk.FxWaveLen[119]				3	1					0	NULL
0	30197	oci.gse.is12a.oo.hk.FxWaveLen[120]				3	1					0	NULL
0	30198	oci.gse.is12a.oo.hk.FxWaveLen[121]				3	1					0	NULL
0	30199	oci.gse.is12a.oo.hk.FxWaveLen[122]				3	1					0	NULL
0	30200	oci.gse.is12a.oo.hk.FxWaveLen[123]				3	1					0	NULL
0	30201	oci.gse.is12a.oo.hk.FxWaveLen[124]				3	1					0	NULL
0	30202	oci.gse.is12a.oo.hk.FxWaveLen[125]				3	1					0	NULL
0	30203	oci.gse.is12a.oo.hk.FxWaveLen[126]				3	1					0	NULL
0	30204	oci.gse.is12a.oo.hk.FxWaveLen[127]				3	1					0	NULL
0	30205	oci.gse.is12a.oo.hk.FxWaveLen[128]				3	1					0	NULL
0	30206	oci.gse.is12a.oo.hk.FxWaveLen[129]				3	1					0	NULL
0	30207	oci.gse.is12a.oo.hk.FxWaveLen[130]				3	1					0	NULL
0	30208	oci.gse.is12a.oo.hk.FxWaveLen[131]				3	1					0	NULL
0	30209	oci.gse.is12a.oo.hk.FxWaveLen[132]				3	1					0	NULL
0	30210	oci.gse.is12a.oo.hk.FxWaveLen[133]				3	1					0	NULL
0	30211	oci.gse.is12a.oo.hk.FxWaveLen[134]				3	1					0	NULL
0	30212	oci.gse.is12a.oo.hk.FxWaveLen[135]				3	1					0	NULL
0	30213	oci.gse.is12a.oo.hk.FxWaveLen[136]				3	1					0	NULL
0	30214	oci.gse.is12a.oo.hk.FxWaveLen[137]				3	1					0	NULL
0	30215	oci.gse.is12a.oo.hk.FxWaveLen[138]				3	1					0	NULL
0	30216	oci.gse.is12a.oo.hk.FxWaveLen[139]				3	1					0	NULL
0	30217	oci.gse.is12a.oo.hk.FxWaveLen[140]				3	1					0	NULL
0	30218	oci.gse.is12a.oo.hk.FxWaveLen[141]				3	1					0	NULL
0	30219	oci.gse.is12a.oo.hk.FxWaveLen[142]				3	1					0	NULL
0	30220	oci.gse.is12a.oo.hk.FxWaveLen[143]				3	1					0	NULL
0	30221	oci.gse.is12a.oo.hk.FxWaveLen[144]				3	1					0	NULL
0	30222	oci.gse.is12a.oo.hk.FxWaveLen[145]				3	1					0	NULL
0	30223	oci.gse.is12a.oo.hk.FxWaveLen[146]				3	1					0	NULL
0	30224	oci.gse.is12a.oo.hk.FxWaveLen[147]				3	1					0	NULL
0	30225	oci.gse.is12a.oo.hk.FxWaveLen[148]				3	1					0	NULL
0	30226	oci.gse.is12a.oo.hk.FxWaveLen[149]				3	1					0	NULL
0	30227	oci.gse.is12a.oo.hk.FxWaveLen[150]				3	1					0	NULL
0	30228	oci.gse.is12a.oo.hk.FxWaveLen[151]				3	1					0	NULL
0	30229	oci.gse.is12a.oo.hk.FxWaveLen[152]				3	1					0	NULL
0	30230	oci.gse.is12a.oo.hk.FxWaveLen[153]				3	1					0	NULL
0	30231	oci.gse.is12a.oo.hk.FxWaveLen[154]				3	1					0	NULL
0	30232	oci.gse.is12a.oo.hk.FxWaveLen[155]				3	1					0	NULL
0	30233	oci.gse.is12a.oo.hk.FxWaveLen[156]				3	1					0	NULL
0	30234	oci.gse.is12a.oo.hk.FxWaveLen[157]				3	1					0	NULL
0	30235	oci.gse.is12a.oo.hk.FxWaveLen[158]				3	1					0	NULL
0	30236	oci.gse.is12a.oo.hk.FxWaveLen[159]				3	1					0	NULL
0	30237	oci.gse.is12a.oo.hk.FxWaveLen[160]				3	1					0	NULL
0	30238	oci.gse.is12a.oo.hk.FxWaveLen[161]				3	1					0	NULL
0	30239	oci.gse.is12a.oo.hk.FxWaveLen[162]				3	1					0	NULL
0	30240	oci.gse.is12a.oo.hk.FxWaveLen[163]				3	1					0	NULL
0	30241	oci.gse.is12a.oo.hk.FxWaveLen[164]				3	1					0	NULL
0	30242	oci.gse.is12a.oo.hk.FxWaveLen[165]				3	1					0	NULL
0	30243	oci.gse.is12a.oo.hk.FxWaveLen[166]				3	1					0	NULL
0	30244	oci.gse.is12a.oo.hk.FxWaveLen[167]				3	1					0	NULL
0	30245	oci.gse.is12a.oo.hk.FxWaveLen[168]				3	1					0	NULL
0	30246	oci.gse.is12a.oo.hk.FxWaveLen[169]				3	1					0	NULL
0	30247	oci.gse.is12a.oo.hk.FxWaveLen[170]				3	1					0	NULL
0	30248	oci.gse.is12a.oo.hk.FxWaveLen[171]				3	1					0	NULL
0	30249	oci.gse.is12a.oo.hk.FxWaveLen[172]				3	1					0	NULL
0	30250	oci.gse.is12a.oo.hk.FxWaveLen[173]				3	1					0	NULL
0	30251	oci.gse.is12a.oo.hk.FxWaveLen[174]				3	1					0	NULL
0	30252	oci.gse.is12a.oo.hk.FxWaveLen[175]				3	1					0	NULL
0	30253	oci.gse.is12a.oo.hk.FxWaveLen[176]				3	1					0	NULL
0	30254	oci.gse.is12a.oo.hk.FxWaveLen[177]				3	1					0	NULL
0	30255	oci.gse.is12a.oo.hk.FxWaveLen[178]				3	1					0	NULL
0	30256	oci.gse.is12a.oo.hk.FxWaveLen[179]				3	1					0	NULL
0	30257	oci.gse.is12a.oo.hk.FxWaveLen[180]				3	1					0	NULL
0	30258	oci.gse.is12a.oo.hk.FxWaveLen[181]				3	1					0	NULL
0	30259	oci.gse.is12a.oo.hk.FxWaveLen[182]				3	1					0	NULL
0	30260	oci.gse.is12a.oo.hk.FxWaveLen[183]				3	1					0	NULL
0	30261	oci.gse.is12a.oo.hk.FxWaveLen[184]				3	1					0	NULL
0	30262	oci.gse.is12a.oo.hk.FxWaveLen[185]				3	1					0	NULL
0	30263	oci.gse.is12a.oo.hk.FxWaveLen[186]				3	1					0	NULL
0	30264	oci.gse.is12a.oo.hk.FxWaveLen[187]				3	1					0	NULL
0	30265	oci.gse.is12a.oo.hk.FxWaveLen[188]				3	1					0	NULL
0	30266	oci.gse.is12a.oo.hk.FxWaveLen[189]				3	1					0	NULL
0	30267	oci.gse.is12a.oo.hk.FxWaveLen[190]				3	1					0	NULL
0	30268	oci.gse.is12a.oo.hk.FxWaveLen[191]				3	1					0	NULL
0	30269	oci.gse.is12a.oo.hk.FxWaveLen[192]				3	1					0	NULL
0	30270	oci.gse.is12a.oo.hk.FxWaveLen[193]				3	1					0	NULL
0	30271	oci.gse.is12a.oo.hk.FxWaveLen[194]				3	1					0	NULL
0	30272	oci.gse.is12a.oo.hk.FxWaveLen[195]				3	1					0	NULL
0	30273	oci.gse.is12a.oo.hk.FxWaveLen[196]				3	1					0	NULL
0	30274	oci.gse.is12a.oo.hk.FxWaveLen[197]				3	1					0	NULL
0	30275	oci.gse.is12a.oo.hk.FxWaveLen[198]				3	1					0	NULL
0	30276	oci.gse.is12a.oo.hk.FxWaveLen[199]				3	1					0	NULL
0	30277	oci.gse.is12a.oo.hk.FxWaveLen[200]				3	1					0	NULL
0	30278	oci.gse.is12a.oo.hk.FxWaveLen[201]				3	1					0	NULL
0	30279	oci.gse.is12a.oo.hk.FxWaveLen[202]				3	1					0	NULL
0	30280	oci.gse.is12a.oo.hk.FxWaveLen[203]				3	1					0	NULL
0	30281	oci.gse.is12a.oo.hk.FxWaveLen[204]				3	1					0	NULL
0	30282	oci.gse.is12a.oo.hk.FxWaveLen[205]				3	1					0	NULL
0	30283	oci.gse.is12a.oo.hk.FxWaveLen[206]				3	1					0	NULL
0	30284	oci.gse.is12a.oo.hk.FxWaveLen[207]				3	1					0	NULL
0	30285	oci.gse.is12a.oo.hk.FxWaveLen[208]				3	1					0	NULL
0	30286	oci.gse.is12a.oo.hk.FxWaveLen[209]				3	1					0	NULL
0	30287	oci.gse.is12a.oo.hk.FxWaveLen[210]				3	1					0	NULL
0	30288	oci.gse.is12a.oo.hk.FxWaveLen[211]				3	1					0	NULL
0	30289	oci.gse.is12a.oo.hk.FxWaveLen[212]				3	1					0	NULL
0	30290	oci.gse.is12a.oo.hk.FxWaveLen[213]				3	1					0	NULL
0	30291	oci.gse.is12a.oo.hk.FxWaveLen[214]				3	1					0	NULL
0	30292	oci.gse.is12a.oo.hk.FxWaveLen[215]				3	1					0	NULL
0	30293	oci.gse.is12a.oo.hk.FxWaveLen[216]				3	1					0	NULL
0	30294	oci.gse.is12a.oo.hk.FxWaveLen[217]				3	1					0	NULL
0	30295	oci.gse.is12a.oo.hk.FxWaveLen[218]				3	1					0	NULL
0	30296	oci.gse.is12a.oo.hk.FxWaveLen[219]				3	1					0	NULL
0	30297	oci.gse.is12a.oo.hk.FxWaveLen[220]				3	1					0	NULL
0	30298	oci.gse.is12a.oo.hk.FxWaveLen[221]				3	1					0	NULL
0	30299	oci.gse.is12a.oo.hk.FxWaveLen[222]				3	1					0	NULL
0	30300	oci.gse.is12a.oo.hk.FxWaveLen[223]				3	1					0	NULL
0	30301	oci.gse.is12a.oo.hk.FxWaveLen[224]				3	1					0	NULL
0	30302	oci.gse.is12a.oo.hk.FxWaveLen[225]				3	1					0	NULL
0	30303	oci.gse.is12a.oo.hk.FxWaveLen[226]				3	1					0	NULL
0	30304	oci.gse.is12a.oo.hk.FxWaveLen[227]				3	1					0	NULL
0	30305	oci.gse.is12a.oo.hk.FxWaveLen[228]				3	1					0	NULL
0	30306	oci.gse.is12a.oo.hk.FxWaveLen[229]				3	1					0	NULL
0	30307	oci.gse.is12a.oo.hk.FxWaveLen[230]				3	1					0	NULL
0	30308	oci.gse.is12a.oo.hk.FxWaveLen[231]				3	1					0	NULL
0	30309	oci.gse.is12a.oo.hk.FxWaveLen[232]				3	1					0	NULL
0	30310	oci.gse.is12a.oo.hk.FxWaveLen[233]				3	1					0	NULL
0	30311	oci.gse.is12a.oo.hk.FxWaveLen[234]				3	1					0	NULL
0	30312	oci.gse.is12a.oo.hk.FxWaveLen[235]				3	1					0	NULL
0	30313	oci.gse.is12a.oo.hk.FxWaveLen[236]				3	1					0	NULL
0	30314	oci.gse.is12a.oo.hk.FxWaveLen[237]				3	1					0	NULL
0	30315	oci.gse.is12a.oo.hk.FxWaveLen[238]				3	1					0	NULL
0	30316	oci.gse.is12a.oo.hk.FxWaveLen[239]				3	1					0	NULL
0	30317	oci.gse.is12a.oo.hk.FxWaveLen[240]				3	1					0	NULL
0	30318	oci.gse.is12a.oo.hk.FxWaveLen[241]				3	1					0	NULL
0	30319	oci.gse.is12a.oo.hk.FxWaveLen[242]				3	1					0	NULL
0	30320	oci.gse.is12a.oo.hk.FxWaveLen[243]				3	1					0	NULL
0	30321	oci.gse.is12a.oo.hk.FxWaveLen[244]				3	1					0	NULL
0	30322	oci.gse.is12a.oo.hk.FxWaveLen[245]				3	1					0	NULL
0	30323	oci.gse.is12a.oo.hk.FxWaveLen[246]				3	1					0	NULL
0	30324	oci.gse.is12a.oo.hk.FxWaveLen[247]				3	1					0	NULL
0	30325	oci.gse.is12a.oo.hk.FxWaveLen[248]				3	1					0	NULL
0	30326	oci.gse.is12a.oo.hk.FxWaveLen[249]				3	1					0	NULL
0	30327	oci.gse.is12a.oo.hk.FxWaveLen[250]				3	1					0	NULL
0	30328	oci.gse.is12a.oo.hk.FxWaveLen[251]				3	1					0	NULL
0	30329	oci.gse.is12a.oo.hk.FxWaveLen[252]				3	1					0	NULL
0	30330	oci.gse.is12a.oo.hk.FxWaveLen[253]				3	1					0	NULL
0	30331	oci.gse.is12a.oo.hk.FxWaveLen[254]				3	1					0	NULL
0	30332	oci.gse.is12a.oo.hk.FxWaveLen[255]				3	1					0	NULL
0	30333	oci.gse.is12a.oo.hk.FxWaveLen[256]				3	1					0	NULL
0	30334	oci.gse.is12a.oo.hk.FxWaveLen[257]				3	1					0	NULL
0	30335	oci.gse.is12a.oo.hk.FxWaveLen[258]				3	1					0	NULL
0	30336	oci.gse.is12a.oo.hk.FxWaveLen[259]				3	1					0	NULL
0	30337	oci.gse.is12a.oo.hk.FxWaveLen[260]				3	1					0	NULL
0	30338	oci.gse.is12a.oo.hk.FxWaveLen[261]				3	1					0	NULL
0	30339	oci.gse.is12a.oo.hk.FxWaveLen[262]				3	1					0	NULL
0	30340	oci.gse.is12a.oo.hk.FxWaveLen[263]				3	1					0	NULL
0	30341	oci.gse.is12a.oo.hk.FxWaveLen[264]				3	1					0	NULL
0	30342	oci.gse.is12a.oo.hk.FxWaveLen[265]				3	1					0	NULL
0	30343	oci.gse.is12a.oo.hk.FxWaveLen[266]				3	1					0	NULL
0	30344	oci.gse.is12a.oo.hk.FxWaveLen[267]				3	1					0	NULL
0	30345	oci.gse.is12a.oo.hk.FxWaveLen[268]				3	1					0	NULL
0	30346	oci.gse.is12a.oo.hk.FxWaveLen[269]				3	1					0	NULL
0	30347	oci.gse.is12a.oo.hk.FxWaveLen[270]				3	1					0	NULL
0	30348	oci.gse.is12a.oo.hk.FxWaveLen[271]				3	1					0	NULL
0	30349	oci.gse.is12a.oo.hk.FxWaveLen[272]				3	1					0	NULL
0	30350	oci.gse.is12a.oo.hk.FxWaveLen[273]				3	1					0	NULL
0	30351	oci.gse.is12a.oo.hk.FxWaveLen[274]				3	1					0	NULL
0	30352	oci.gse.is12a.oo.hk.FxWaveLen[275]				3	1					0	NULL
0	30353	oci.gse.is12a.oo.hk.FxWaveLen[276]				3	1					0	NULL
0	30354	oci.gse.is12a.oo.hk.FxWaveLen[277]				3	1					0	NULL
0	30355	oci.gse.is12a.oo.hk.FxWaveLen[278]				3	1					0	NULL
0	30356	oci.gse.is12a.oo.hk.FxWaveLen[279]				3	1					0	NULL
0	30357	oci.gse.is12a.oo.hk.FxWaveLen[280]				3	1					0	NULL
0	30358	oci.gse.is12a.oo.hk.FxWaveLen[281]				3	1					0	NULL
0	30359	oci.gse.is12a.oo.hk.FxWaveLen[282]				3	1					0	NULL
0	30360	oci.gse.is12a.oo.hk.FxWaveLen[283]				3	1					0	NULL
0	30361	oci.gse.is12a.oo.hk.FxWaveLen[284]				3	1					0	NULL
0	30362	oci.gse.is12a.oo.hk.FxWaveLen[285]				3	1					0	NULL
0	30363	oci.gse.is12a.oo.hk.FxWaveLen[286]				3	1					0	NULL
0	30364	oci.gse.is12a.oo.hk.FxWaveLen[287]				3	1					0	NULL
0	30365	oci.gse.is12a.oo.hk.FxWaveLen[288]				3	1					0	NULL
0	30366	oci.gse.is12a.oo.hk.FxWaveLen[289]				3	1					0	NULL
0	30367	oci.gse.is12a.oo.hk.FxWaveLen[290]				3	1					0	NULL
0	30368	oci.gse.is12a.oo.hk.FxWaveLen[291]				3	1					0	NULL
0	30369	oci.gse.is12a.oo.hk.FxWaveLen[292]				3	1					0	NULL
0	30370	oci.gse.is12a.oo.hk.FxWaveLen[293]				3	1					0	NULL
0	30371	oci.gse.is12a.oo.hk.FxWaveLen[294]				3	1					0	NULL
0	30372	oci.gse.is12a.oo.hk.FxWaveLen[295]				3	1					0	NULL
0	30373	oci.gse.is12a.oo.hk.FxWaveLen[296]				3	1					0	NULL
0	30374	oci.gse.is12a.oo.hk.FxWaveLen[297]				3	1					0	NULL
0	30375	oci.gse.is12a.oo.hk.FxWaveLen[298]				3	1					0	NULL
0	30376	oci.gse.is12a.oo.hk.FxWaveLen[299]				3	1					0	NULL
0	30377	oci.gse.is12a.oo.hk.FxWaveLen[300]				3	1					0	NULL
0	30378	oci.gse.is12a.oo.hk.FxWaveLen[301]				3	1					0	NULL
0	30379	oci.gse.is12a.oo.hk.FxWaveLen[302]				3	1					0	NULL
0	30380	oci.gse.is12a.oo.hk.FxWaveLen[303]				3	1					0	NULL
0	30381	oci.gse.is12a.oo.hk.FxWaveLen[304]				3	1					0	NULL
0	30382	oci.gse.is12a.oo.hk.FxWaveLen[305]				3	1					0	NULL
0	30383	oci.gse.is12a.oo.hk.FxWaveLen[306]				3	1					0	NULL
0	30384	oci.gse.is12a.oo.hk.FxWaveLen[307]				3	1					0	NULL
0	30385	oci.gse.is12a.oo.hk.FxWaveLen[308]				3	1					0	NULL
0	30386	oci.gse.is12a.oo.hk.FxWaveLen[309]				3	1					0	NULL
0	30387	oci.gse.is12a.oo.hk.FxWaveLen[310]				3	1					0	NULL
0	30388	oci.gse.is12a.oo.hk.FxWaveLen[311]				3	1					0	NULL
0	30389	oci.gse.is12a.oo.hk.FxWaveLen[312]				3	1					0	NULL
0	30390	oci.gse.is12a.oo.hk.FxWaveLen[313]				3	1					0	NULL
0	30391	oci.gse.is12a.oo.hk.FxWaveLen[314]				3	1					0	NULL
0	30392	oci.gse.is12a.oo.hk.FxWaveLen[315]				3	1					0	NULL
0	30393	oci.gse.is12a.oo.hk.FxWaveLen[316]				3	1					0	NULL
0	30394	oci.gse.is12a.oo.hk.FxWaveLen[317]				3	1					0	NULL
0	30395	oci.gse.is12a.oo.hk.FxWaveLen[318]				3	1					0	NULL
0	30396	oci.gse.is12a.oo.hk.FxWaveLen[319]				3	1					0	NULL
0	30397	oci.gse.is12a.oo.hk.FxWaveLen[320]				3	1					0	NULL
0	30398	oci.gse.is12a.oo.hk.FxWaveLen[321]				3	1					0	NULL
0	30399	oci.gse.is12a.oo.hk.FxWaveLen[322]				3	1					0	NULL
0	30400	oci.gse.is12a.oo.hk.FxWaveLen[323]				3	1					0	NULL
0	30401	oci.gse.is12a.oo.hk.FxWaveLen[324]				3	1					0	NULL
0	30402	oci.gse.is12a.oo.hk.FxWaveLen[325]				3	1					0	NULL
0	30403	oci.gse.is12a.oo.hk.FxWaveLen[326]				3	1					0	NULL
0	30404	oci.gse.is12a.oo.hk.FxWaveLen[327]				3	1					0	NULL
0	30405	oci.gse.is12a.oo.hk.FxWaveLen[328]				3	1					0	NULL
0	30406	oci.gse.is12a.oo.hk.FxWaveLen[329]				3	1					0	NULL
0	30407	oci.gse.is12a.oo.hk.FxWaveLen[330]				3	1					0	NULL
0	30408	oci.gse.is12a.oo.hk.FxWaveLen[331]				3	1					0	NULL
0	30409	oci.gse.is12a.oo.hk.FxWaveLen[332]				3	1					0	NULL
0	30410	oci.gse.is12a.oo.hk.FxWaveLen[333]				3	1					0	NULL
0	30411	oci.gse.is12a.oo.hk.FxWaveLen[334]				3	1					0	NULL
0	30412	oci.gse.is12a.oo.hk.FxWaveLen[335]				3	1					0	NULL
0	30413	oci.gse.is12a.oo.hk.FxWaveLen[336]				3	1					0	NULL
0	30414	oci.gse.is12a.oo.hk.FxWaveLen[337]				3	1					0	NULL
0	30415	oci.gse.is12a.oo.hk.FxWaveLen[338]				3	1					0	NULL
0	30416	oci.gse.is12a.oo.hk.FxWaveLen[339]				3	1					0	NULL
0	30417	oci.gse.is12a.oo.hk.FxWaveLen[340]				3	1					0	NULL
0	30418	oci.gse.is12a.oo.hk.FxWaveLen[341]				3	1					0	NULL
0	30419	oci.gse.is12a.oo.hk.FxWaveLen[342]				3	1					0	NULL
0	30420	oci.gse.is12a.oo.hk.FxWaveLen[343]				3	1					0	NULL
0	30421	oci.gse.is12a.oo.hk.FxWaveLen[344]				3	1					0	NULL
0	30422	oci.gse.is12a.oo.hk.FxWaveLen[345]				3	1					0	NULL
0	30423	oci.gse.is12a.oo.hk.FxWaveLen[346]				3	1					0	NULL
0	30424	oci.gse.is12a.oo.hk.FxWaveLen[347]				3	1					0	NULL
0	30425	oci.gse.is12a.oo.hk.FxWaveLen[348]				3	1					0	NULL
0	30426	oci.gse.is12a.oo.hk.FxWaveLen[349]				3	1					0	NULL
0	30427	oci.gse.is12a.oo.hk.FxWaveLen[350]				3	1					0	NULL
0	30428	oci.gse.is12a.oo.hk.FxWaveLen[351]				3	1					0	NULL
0	30429	oci.gse.is12a.oo.hk.FxWaveLen[352]				3	1					0	NULL
0	30430	oci.gse.is12a.oo.hk.FxWaveLen[353]				3	1					0	NULL
0	30431	oci.gse.is12a.oo.hk.FxWaveLen[354]				3	1					0	NULL
0	30432	oci.gse.is12a.oo.hk.FxWaveLen[355]				3	1					0	NULL
0	30433	oci.gse.is12a.oo.hk.FxWaveLen[356]				3	1					0	NULL
0	30434	oci.gse.is12a.oo.hk.FxWaveLen[357]				3	1					0	NULL
0	30435	oci.gse.is12a.oo.hk.FxWaveLen[358]				3	1					0	NULL
0	30436	oci.gse.is12a.oo.hk.FxWaveLen[359]				3	1					0	NULL
0	30437	oci.gse.is12a.oo.hk.FxWaveLen[360]				3	1					0	NULL
0	30438	oci.gse.is12a.oo.hk.FxWaveLen[361]				3	1					0	NULL
0	30439	oci.gse.is12a.oo.hk.FxWaveLen[362]				3	1					0	NULL
0	30440	oci.gse.is12a.oo.hk.FxWaveLen[363]				3	1					0	NULL
0	30441	oci.gse.is12a.oo.hk.FxWaveLen[364]				3	1					0	NULL
0	30442	oci.gse.is12a.oo.hk.FxWaveLen[365]				3	1					0	NULL
0	30443	oci.gse.is12a.oo.hk.FxWaveLen[366]				3	1					0	NULL
0	30444	oci.gse.is12a.oo.hk.FxWaveLen[367]				3	1					0	NULL
0	30445	oci.gse.is12a.oo.hk.FxWaveLen[368]				3	1					0	NULL
0	30446	oci.gse.is12a.oo.hk.FxWaveLen[369]				3	1					0	NULL
0	30447	oci.gse.is12a.oo.hk.FxWaveLen[370]				3	1					0	NULL
0	30448	oci.gse.is12a.oo.hk.FxWaveLen[371]				3	1					0	NULL
0	30449	oci.gse.is12a.oo.hk.FxWaveLen[372]				3	1					0	NULL
0	30450	oci.gse.is12a.oo.hk.FxWaveLen[373]				3	1					0	NULL
0	30451	oci.gse.is12a.oo.hk.FxWaveLen[374]				3	1					0	NULL
0	30452	oci.gse.is12a.oo.hk.FxWaveLen[375]				3	1					0	NULL
0	30453	oci.gse.is12a.oo.hk.FxWaveLen[376]				3	1					0	NULL
0	30454	oci.gse.is12a.oo.hk.FxWaveLen[377]				3	1					0	NULL
0	30455	oci.gse.is12a.oo.hk.FxWaveLen[378]				3	1					0	NULL
0	30456	oci.gse.is12a.oo.hk.FxWaveLen[379]				3	1					0	NULL
0	30457	oci.gse.is12a.oo.hk.FxWaveLen[380]				3	1					0	NULL
0	30458	oci.gse.is12a.oo.hk.FxWaveLen[381]				3	1					0	NULL
0	30459	oci.gse.is12a.oo.hk.FxWaveLen[382]				3	1					0	NULL
0	30460	oci.gse.is12a.oo.hk.FxWaveLen[383]				3	1					0	NULL
0	30461	oci.gse.is12a.oo.hk.FxWaveLen[384]				3	1					0	NULL
0	30462	oci.gse.is12a.oo.hk.FxWaveLen[385]				3	1					0	NULL
0	30463	oci.gse.is12a.oo.hk.FxWaveLen[386]				3	1					0	NULL
0	30464	oci.gse.is12a.oo.hk.FxWaveLen[387]				3	1					0	NULL
0	30465	oci.gse.is12a.oo.hk.FxWaveLen[388]				3	1					0	NULL
0	30466	oci.gse.is12a.oo.hk.FxWaveLen[389]				3	1					0	NULL
0	30467	oci.gse.is12a.oo.hk.FxWaveLen[390]				3	1					0	NULL
0	30468	oci.gse.is12a.oo.hk.FxWaveLen[391]				3	1					0	NULL
0	30469	oci.gse.is12a.oo.hk.FxWaveLen[392]				3	1					0	NULL
0	30470	oci.gse.is12a.oo.hk.FxWaveLen[393]				3	1					0	NULL
0	30471	oci.gse.is12a.oo.hk.FxWaveLen[394]				3	1					0	NULL
0	30472	oci.gse.is12a.oo.hk.FxWaveLen[395]				3	1					0	NULL
0	30473	oci.gse.is12a.oo.hk.FxWaveLen[396]				3	1					0	NULL
0	30474	oci.gse.is12a.oo.hk.FxWaveLen[397]				3	1					0	NULL
0	30475	oci.gse.is12a.oo.hk.FxWaveLen[398]				3	1					0	NULL
0	30476	oci.gse.is12a.oo.hk.FxWaveLen[399]				3	1					0	NULL
0	30477	oci.gse.is12a.oo.hk.FxWaveLen[400]				3	1					0	NULL
0	30478	oci.gse.is12a.oo.hk.FxWaveLen[401]				3	1					0	NULL
0	30479	oci.gse.is12a.oo.hk.FxWaveLen[402]				3	1					0	NULL
0	30480	oci.gse.is12a.oo.hk.FxWaveLen[403]				3	1					0	NULL
0	30481	oci.gse.is12a.oo.hk.FxWaveLen[404]				3	1					0	NULL
0	30482	oci.gse.is12a.oo.hk.FxWaveLen[405]				3	1					0	NULL
0	30483	oci.gse.is12a.oo.hk.FxWaveLen[406]				3	1					0	NULL
0	30484	oci.gse.is12a.oo.hk.FxWaveLen[407]				3	1					0	NULL
0	30485	oci.gse.is12a.oo.hk.FxWaveLen[408]				3	1					0	NULL
0	30486	oci.gse.is12a.oo.hk.FxWaveLen[409]				3	1					0	NULL
0	30487	oci.gse.is12a.oo.hk.FxWaveLen[410]				3	1					0	NULL
0	30488	oci.gse.is12a.oo.hk.FxWaveLen[411]				3	1					0	NULL
0	30489	oci.gse.is12a.oo.hk.FxWaveLen[412]				3	1					0	NULL
0	30490	oci.gse.is12a.oo.hk.FxWaveLen[413]				3	1					0	NULL
0	30491	oci.gse.is12a.oo.hk.FxWaveLen[414]				3	1					0	NULL
0	30492	oci.gse.is12a.oo.hk.FxWaveLen[415]				3	1					0	NULL
0	30493	oci.gse.is12a.oo.hk.FxWaveLen[416]				3	1					0	NULL
0	30494	oci.gse.is12a.oo.hk.FxWaveLen[417]				3	1					0	NULL
0	30495	oci.gse.is12a.oo.hk.FxWaveLen[418]				3	1					0	NULL
0	30496	oci.gse.is12a.oo.hk.FxWaveLen[419]				3	1					0	NULL
0	30497	oci.gse.is12a.oo.hk.FxWaveLen[420]				3	1					0	NULL
0	30498	oci.gse.is12a.oo.hk.FxWaveLen[421]				3	1					0	NULL
0	30499	oci.gse.is12a.oo.hk.FxWaveLen[422]				3	1					0	NULL
0	30500	oci.gse.is12a.oo.hk.FxWaveLen[423]				3	1					0	NULL
0	30501	oci.gse.is12a.oo.hk.FxWaveLen[424]				3	1					0	NULL
0	30502	oci.gse.is12a.oo.hk.FxWaveLen[425]				3	1					0	NULL
0	30503	oci.gse.is12a.oo.hk.FxWaveLen[426]				3	1					0	NULL
0	30504	oci.gse.is12a.oo.hk.FxWaveLen[427]				3	1					0	NULL
0	30505	oci.gse.is12a.oo.hk.FxWaveLen[428]				3	1					0	NULL
0	30506	oci.gse.is12a.oo.hk.FxWaveLen[429]				3	1					0	NULL
0	30507	oci.gse.is12a.oo.hk.FxWaveLen[430]				3	1					0	NULL
