Data ID	Sub System	Name	ADC No	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Eng Limit Type	Eng Yellow Limit	Eng Red Limit	Sci Limit Type	Sci Yellow Limit	Sci Red Limit
792	FSW	HTRSENSE28	0	7	0	1	99	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
793	FSW	HTRSENSE29	0	7	0	1	99	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
794	FSW	HTRSENSE30	0	7	0	1	99	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
795	FSW	HTRSENSE31	0	7	0	1	99	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
796	FSW	HTRSENSE32	0	7	0	1	100	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
797	FSW	HTRSENSE33	0	7	0	1	100	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
798	FSW	HTRSENSE34	0	7	0	1	100	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
799	FSW	HTRSENSE35	0	7	0	1	100	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
800	FSW	HTRSENSE36	0	7	0	1	100	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
801	FSW	HTRSENSE37	0	7	0	1	100	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
802	FSW	HTRSENSE38	0	7	0	1	100	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
803	FSW	HTRSENSE39	0	7	0	1	100	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
804	FSW	HTRSENSE40	0	7	0	1	101	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
805	FSW	HTRSENSE41	0	7	0	1	101	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
806	FSW	HTRSENSE42	0	7	0	1	101	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
807	FSW	HTRSENSE43	0	7	0	1	101	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
808	FSW	HTRSENSE44	0	7	0	1	101	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
809	FSW	HTRSENSE45	0	7	0	1	101	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
810	FSW	HTRSENSE46	0	7	0	1	101	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
811	FSW	HTRSENSE47	0	7	0	1	101	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
812	FSW	HTRSENSE48	0	7	0	1	102	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
813	FSW	HTRSENSE49	0	7	0	1	102	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
814	FSW	HTRSENSE50	0	7	0	1	102	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
815	FSW	HTRSENSE51	0	7	0	1	102	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
816	FSW	HTRSENSE52	0	7	0	1	102	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
817	FSW	HTRSENSE53	0	7	0	1	102	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
818	FSW	HTRSENSE54	0	7	0	1	102	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
819	FSW	HTRSENSE55	0	7	0	1	102	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
820	FSW	HTRSENSE56	0	7	0	1	103	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
821	FSW	HTRSENSE57	0	7	0	1	103	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
822	FSW	HTRSENSE58	0	7	0	1	103	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
823	FSW	HTRSENSE59	0	7	0	1	103	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
824	FSW	TECBSENSE	0	7	0	1	103	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
825	FSW	TECASENSE	0	7	0	1	103	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
826	FSW	SSITBSENSE	0	7	0	1	103	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
827	FSW	SSITASENSE	0	7	0	1	103	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
828	FSW	LibCSum	0	7	0	1	108	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
830	FSW	HTRSENSEB0	0	7	0	1	96	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
831	FSW	HTRSENSEB1	0	7	0	1	97	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
832	FSW	HTRSENSEB2	0	7	0	1	98	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
833	FSW	HTRSENSEB3	0	7	0	1	99	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
834	FSW	HTRSENSEB4	0	7	0	1	100	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
835	FSW	HTRSENSEB5	0	7	0	1	101	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
836	FSW	HTRSENSEB6	0	7	0	1	102	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
837	FSW	HTRSENSEB7	0	7	0	1	103	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
838	FSW	VLVSENSEB0	0	12	0	1	0	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
839	FSW	VLVSENSEB1	0	12	0	1	1	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
840	FSW	VLVSENSEB2	0	12	0	1	2	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
841	FSW	VLVSENSEB3	0	12	0	1	3	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
842	FSW	VLVSENSEB4	0	12	0	1	4	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
843	FSW	VLVSENSEB5	0	12	0	1	5	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
844	FSW	VLVSENSEB6	0	12	0	1	6	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
903	FSW	GoodITFs	0	7	0	1	4	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
904	FSW	BadITFs	0	7	0	1	6	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
905	FSW	LastOpCode	0	7	0	1	8	1	0xFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
906	FSW	ResetType	0	7	0	1	9	1	0xFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
907	FSW	RunStatus	0	7	0	1	10	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
909	FSW	CodeCSum	0	7	0	1	12	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
911	FSW	FlashWritten	0	7	0	1	16	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
913	FSW	FlashFree	0	7	0	1	20	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
915	FSW	FlashReadPtr	0	7	0	1	24	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
917	FSW	FlashWritePtr	0	7	0	1	28	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
918	FSW	FlashBadBlks	0	7	0	1	32	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
920	FSW	ColdfirePPort	0	7	0	1	36	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
921	FSW	PSStatus	0	7	0	1	40	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
922	FSW	Reserved	0	7	0	1	41	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
923	FSW	MemPoolStat	0	7	0	1	43	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
925	FSW	BytesAlloc	0	7	0	1	44	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
927	FSW	BytesFree	0	7	0	1	48	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
929	FSW	LargestFreeBlk	0	7	0	1	52	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
931	FSW	NumAllocs	0	7	0	1	56	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
933	FSW	NumFrees	0	7	0	1	60	4	0xFFFFFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
934	FSW	LimitChkStat	0	7	0	1	64	1	0xFF	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
935	FSW	SysAlarmLvl	0	7	0	1	65	1	0xFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
936	FSW	NumLimitChk	0	7	0	1	66	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
937	FSW	NumEnabled	0	7	0	1	68	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
938	FSW	NumAlarmed	0	7	0	1	70	2	0xFFFF	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
940	FSW	DwellAddr	0	7	0	1	72	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
942	FSW	DwellMon	0	7	0	1	76	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
944	FSW	ScriptCSum	0	7	0	1	104	4	0xFFFFFFFF	0	%08X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
945	FSW	PSAUX1_On	0	7	0	1	40	1	0x01	0	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
946	FSW	PSAUX2_On	0	7	0	1	40	1	0x02	1	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
947	FSW	PSAUX1_OverI	0	7	0	1	40	1	0x04	2	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
948	FSW	PSAUX2_OverI	0	7	0	1	40	1	0x08	3	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
949	FSW	PSGC_Analog_On	0	7	0	1	40	1	0x80	7	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
950	FSW	PSOverI_OverRide	0	7	0	1	40	1	0x10	4	%02X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	RSIM	RS_FPGA	0	11	0	1	1	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1001	RSIM	HSS	0	11	0	1	2	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1002	RSIM	Main	0	11	0	1	3	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1003	RSIM	Aux	0	11	0	1	4	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	RSIM	PS_T	0	11	0	1	5	2	0xFFF	0	%d	%.4f	1	0.2186	3.81834E-05	C	%.2f	5	2320	-241.612	0.230378	1.12467E-05	0	0	0	0	0	0	0	0	0	0	0
1005	RSIM	QMS_T	0	11	0	1	7	2	0xFFF	0	%d	%.4f	1	0.2186	3.81834E-05	C	%.2f	5	2320	-241.612	0.230378	1.12467E-05	0	0	0	0	0	0	0	0	0	0	0
1006	RSIM	TEC_T	0	11	0	1	9	2	0xFFF	0	%d	%.4f	1	0.2186	3.81834E-05	C	%.2f	5	2320	-241.612	0.230378	1.12467E-05	0	0	0	0	0	0	0	0	0	0	0
1007	RSIM	TLS_T	0	11	0	1	11	2	0xFFF	0	%d	%.4f	1	0.2186	3.81834E-05	C	%.2f	5	2320	-241.612	0.230378	1.12467E-05	0	0	0	0	0	0	0	0	0	0	0
1008	RSIM	Main_I	0	11	0	1	13	2	0xFFF	0	%d	%.3f	1	0	0.00402832	A	%.3f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	RSIM	Aux_I	0	11	0	1	15	2	0xFFF	0	%d	%.3f	1	0	0.00402832	A	%.3f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	RSIM	Htr_I	0	11	0	1	17	2	0xFFF	0	%d	%.3f	1	0	0.00402832	A	%.3f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	RSIM	Supp_On	0	11	0	1	19	1	0xFF	0	%d	%.0f	1	0	1	na	%.0f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	RSIM	Supply_V	0	11	0	1	20	2	0xFFFF	0	%d	%.3f	1	0	0.000762951	V	%.3f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1013	RSIM	Supply_I	0	11	0	1	22	2	0xFFFF	0	%d	%.3f	1	0	0.000762951	A	%.3f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	RSIM	Supply_I_Lim	0	11	0	1	24	2	0xFFFF	0	%d	%.3f	1	0	0.000762951	A	%.3f	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	GC	TCD_OFFSET_MSB	0	3	5	12	6	1	0xF0	4	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	GC	TCD_OFFSET_LSB	0	3	5	12	20	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	GC	ADC_HI_REF_odd_msb	0	3	5	12	19	1	0xFF	0	%u	%.2f	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	GC	ADC_HI_REF_odd_lsb	0	3	5	12	21	1	0xFF	0	%u	%.2f	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	GC	+1.5V_even_msb	0	3	5	12	19	1	0xFF	0	%u	%.0f	0	0	0	V	%.3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	GC	+1.5V_even_lsb	0	3	5	12	21	1	0xFF	0	%u	%.2f	0	0	0	V	%.3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	QMS	Mux1	0	6	0	1	33	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	QMS	Mux2	0	6	0	1	34	1	0xFF	0	%d	na	0	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	QMS	PYROL-1V	0	5	0	4	0x07	0x01	0	0	%d	%.4f	2	1	10	C	%.2f	1	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
0	QMS	GET-1V	0	5	0	4	0x07	0x02	0	0	%d	%.4f	2	1	10	C	%.2f	4	32768	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0
0	QMS	QH-1V	0	5	0	4	0x07	0x03	0	0	%d	%.4f	2	1	10	C	%.2f	4	32768	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0
0	QMS	GC-1V	0	5	0	4	0x07	0x04	0	0	%d	%.4f	2	1	10	C	%.2f	4	32768	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0
0	QMS	GC-2V	0	5	0	4	0x07	0x05	0	0	%d	%.4f	2	1	10	C	%.2f	4	32768	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0
0	QMS	GC-3V	0	5	0	4	0x07	0x06	0	0	%d	%.4f	2	1	10	C	%.2f	4	32768	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0
0	QMS	PYROL-2V	0	5	0	4	0x38	0x08	0	0	%d	%.4f	2	1	10	C	%.2f	4	32768	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0
0	QMS	GET-2V	0	5	0	4	0x38	0x10	0	0	%d	%.4f	2	1	10	C	%.2f	1	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0
0	QMS	QH-2V	0	5	0	4	0x38	0x18	0	0	%d	%.4f	2	1	10	C	%.2f	4	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0	0
0	QMS	GC-4V	0	5	0	4	0x38	0x20	0	0	%d	%.4f	2	1	10	C	%.2f	4	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0	0
0	QMS	GC-5V	0	5	0	4	0x38	0x28	0	0	%d	%.4f	2	1	10	C	%.2f	4	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0	0
0	QMS	GC-6V	0	5	0	4	0x38	0x30	0	0	%d	%.4f	2	1	10	C	%.2f	4	18700	0.0010295	0.0002391	1.568E-07	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V00-07	0	7	0	1	87	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V08-15	0	7	0	1	88	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V16-23	0	7	0	1	89	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V24-31	0	7	0	1	90	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V32-39	0	7	0	1	91	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V40-47	0	7	0	1	92	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHStat_V48-52+	0	7	0	1	93	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V00-07	0	7	0	1	80	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V08-15	0	7	0	1	81	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V16-23	0	7	0	1	82	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V24-31	0	7	0	1	83	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V32-39	0	7	0	1	84	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V40-47	0	7	0	1	85	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	VHCmd_V48-52+	0	7	0	1	86	1	0xFF	0	%04X	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	31X (Vsw-1)	0	7	0	1	87	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	44X (Vsw-2)	0	7	0	1	87	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	29X (Vsw-3)	0	7	0	1	87	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	30X (Vsw-4)	0	7	0	1	87	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	32X (Vsw-5)	0	7	0	1	87	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	33X (Vsw-6)	0	7	0	1	87	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	51X (Vsw-7)	0	7	0	1	87	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	52X (Vsw-8)	0	7	0	1	87	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	50X (Vsw-9)	0	7	0	1	88	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	13X (Vsw-10)	0	7	0	1	88	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	14X (Vsw-11)	0	7	0	1	88	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	15X (Vsw-12)	0	7	0	1	88	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	16X (Vsw-13)	0	7	0	1	88	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	17X (Vsw-14)	0	7	0	1	88	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	18X (Vsw-15)	0	7	0	1	88	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	19X (Vsw-16)	0	7	0	1	88	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	20X (Vsw-17)	0	7	0	1	89	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	21X (Vsw-18)	0	7	0	1	89	1	0x02	1	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	22X (Vsw-19)	0	7	0	1	89	1	0x04	2	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	23X (Vsw-20)	0	7	0	1	89	1	0x08	3	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	24X (Vsw-21)	0	7	0	1	89	1	0x10	4	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	25X (Vsw-22)	0	7	0	1	89	1	0x20	5	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	26X (Vsw-23)	0	7	0	1	89	1	0x40	6	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	27X (Vsw-24)	0	7	0	1	89	1	0x80	7	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	FSW	37X (Vsw-25)	0	7	0	1	90	1	0x01	0	%d	%d	0	0	1	na	%d	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
