source_id	hk_id	name	prefix	bdu_name	sci_name	measure	unit	mined	rate	scaling	offset	digits	alarm_enable	lolo_limit	lo_limit	hi_limit	hihi_limit	warn_enable	average	deadband	alarm_actions	alarm_action_1	alarm_action_2	alarm_action_3	warn_actions	warn_action_1	warn_action_2	warn_action_3	PACKET_TYPE	PACKET_SUBTYPE	DECODE_TYPE	DECODE_ID1	DECODE_ID2	DECODE_ID3	DECODE_ID4	RAW_FMT	ENG_FMT	ENG_EQ_TYPE	ENG_K1	ENG_K2	SCI_FMT	SCI_EQ_TYPE	SCI_FROM_ENG	SCI_K1	SCI_K2	SCI_K3	SCI_K4	SCI_K5	SCI_K6	SCI_K7	SCI_K8	MUX_CH	LIMIT_TYPE_1	YELLOW_LIMIT_1	RED_LIMIT_1	LIMIT_TYPE_2	YELLOW_LIMIT_2	RED_LIMIT_2
0	7016	MEAN_I	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	8	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7017	MEAN_Q	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	10	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7018	SUM_SQUARES_I_HW	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	12	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7019	SUM_SQUARES_I_LW	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	14	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7020	SUM_SQUARES_Q_HW	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	16	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7021	SUM_SQUARES_Q_LW	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	18	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7022	STD_DEV_I	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	20	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7023	STD_DEV_Q	DMA_DU2					0		1	0	3	0					0	0	0	0				0				111		1	22	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7024	SUM_I_HW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	0	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7025	SUM_I_LW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	2	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7026	SUM_Q_HW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7027	SUM_Q_LW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	6	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7028	MEAN_I	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	8	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7029	MEAN_Q	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	10	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7030	SUM_SQUARES_I_HW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	12	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7031	SUM_SQUARES_I_LW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	14	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7032	SUM_SQUARES_Q_HW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	16	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7033	SUM_SQUARES_Q_LW	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	18	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7034	STD_DEV_I	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	20	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	7035	STD_DEV_Q	DMA_DU3					0		1	0	3	0					0	0	0	0				0				113		1	22	2	0xFFFF	0	%04X	%1.0f	0	0	0	%1.0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10000	EVENT_MSG	JEM					0		1	0	3	0					0	0	0	0				0				2020	0	1	6	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10001	GEDI120V_MODE	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	14	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10002	GEDI120V_VSET	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	18	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10003	GEDI120V_ISET	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	22	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10004	GEDI120V_VOUT	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	26	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10005	GEDI120V_IOUT	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	30	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10006	GEDI120V_OUT_STATE	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	34	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10007	GEDI120V_IPROT_STATE	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	38	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10008	GEDI120V_VPROT_V	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	42	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10009	GEDI120V_STATUS	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	46	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10010	GEDI120V_ERR_MSG	JEM					0		1	0	3	0					0	0	0	0				0				2029	0	1	50	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10011	1553_RT_NUM	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	14	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10012	1553_HS_RCVD	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	18	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10013	1553_LRT_RCVD	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	22	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10014	1553_UAD_SENT	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	26	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10015	1553_BAD_SENT	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	30	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10016	1553_TIME_SENT	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	34	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10017	1553_SYNC_SENT	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	36	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10018	1553_BC_BUS	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	38	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10019	1553_BC_STATUS	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	40	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10020	1553_LRT_ENG_RCVD	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	42	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10021	1553_LRT_FILL_RCVD	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	46	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10022	1553_CMDS_SENT	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	50	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10023	1553_CMDS_FAILED	JEM					0		1	0	3	0					0	0	0	0				0				2022	0	1	54	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10024	ETHER_IP	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	14	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10025	ETHER_STATUS	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	34	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10026	ETHER_PAYLOADFRAMES	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	46	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10027	ETHER_DESTINATION_MAC	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	50	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10028	ETHER_SOURCE_MAC	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	62	1	0XFF	0	%02x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10029	ETHER_MBPS	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	74	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10030	ETHER_BAD_FRAMES	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	78	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10031	ETHER_LRT_FORWARDING	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	82	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10032	ETHER_ENG_PKTCNTS	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	86	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10033	ETHER_SCI_PKTCNTS	JEM					0		1	0	3	0					0	0	0	0				0				2024	0	1	90	4	0XFFFFFFFF	0	%08x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10034	AJ_5P0_V	IEU			voltage	V	0		1	0	3	0					0	0	0	0				0				448	0	1	12	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.00161133	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10035	AJ_3P3_V	IEU			voltage	V	0		1	0	3	0					0	0	0	0				0				448	0	1	14	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.00161133	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10036	AJ_2P5_V	IEU			voltage	V	0		1	0	3	0					0	0	0	0				0				448	0	1	16	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.000805664	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10037	AJ_SW_3P3_V	IEU			voltage	V	0		1	0	3	0					0	0	0	0				0				448	0	1	18	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.00161133	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10038	AJ_1P5_V	IEU			voltage	V	0		1	0	3	0					0	0	0	0				0				448	0	1	20	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.000805664	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10039	AJ_1P8_V	IEU			voltage	V	0		1	0	3	0					0	0	0	0				0				448	0	1	22	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	0.000805664	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10040	AJ_BRE440_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				448	0	1	24	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-59.2282	0.148094	-0.000207736	2.01E-07	-1.16E-10	3.87E-14	-6.87E-18	5.03E-22	0	0	0	0	0	0	0
0	10041	AJ_FPGA_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				448	0	1	26	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-59.2282	0.148094	-0.000207736	2.01E-07	-1.16E-10	3.87E-14	-6.87E-18	5.03E-22	0	0	0	0	0	0	0
0	10042	AJD_MTRG_STRUCT_T1	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	12	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10043	AJD_AJTIN00_SPARE6	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	14	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10044	AJD_RTA_PM_T1	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	16	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10045	AJD_MTRG_STRUCT_T2	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	18	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10046	AJD_RTA_PM_T3	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	20	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10047	AJD_RTA_PM_T2	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	22	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10048	AJD_RTA_SM_T2	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	24	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10049	AJD_RTA_SM_T1	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	26	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10050	AJD_BDU1_BNCH_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	28	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10051	AJD_BDU1_XTL_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	30	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10052	AJD_BDU2_BNCH_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	32	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10053	AJD_BDU2_XTL_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	34	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10054	AJD_BDU3_BNCH_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	36	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10055	AJD_BDU3_XTL_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	38	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10056	AJD_AJTIN15_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	40	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10057	AJD_AJTIN14_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	42	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10058	AJD_DPU2_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	44	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10059	AJD_DPU1_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	46	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10060	AJD_RTA_FP_T	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	48	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10061	AJD_DPU3_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	50	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10062	AJD_AJTIN21_SPARE3	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	52	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10063	AJD_AJTIN20_SPARE4	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	54	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10064	AJD_AJTIN23_SPARE1	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	56	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10065	AJD_AJTIN22_SPARE2	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	58	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10066	AJD_AJTIN25_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	60	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10067	AJD_AJTIN24_SPARE5	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				449	0	1	62	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	24.9233	-0.00590887	1.40E-07	-6.26E-11	-2.21E-15	1.36E-18	8.32E-23	-3.07E-26	0	0	0	0	0	0	0
0	10068	AJD_AJTIN27_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	64	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10069	AJD_AJTIN26_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	66	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10070	AJD_AJTIN29_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	68	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10071	AJD_AJTIN28_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	70	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10072	AJD_AJTIN31_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	72	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10073	AJD_AJTIN30_SPARE	IEU					0		1	0	3	0					0	0	0	0				0				449	0	1	74	2	0XFFFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10074	S1_IN05_SPARE	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	12	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10075	S1_STE_COLDPLATE_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	14	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10076	S1_PX_CP_SURVHTRS_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	16	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10077	S1_IN07_SPARE	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	18	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10078	S1_CLOOP_T1	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	20	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10079	S1_LASER3_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	22	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10080	S1_CLOOP_T2	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	24	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10081	S1_BDU1_HSNG_T	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	26	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10082	S1_IN14_SPARE	IEU			temperature	C	0		1	0	3	0					0	0	0	0				0				450	0	1	28	2	0X0FFF	0	%04x	%1.0f	0	0	0	%.2f	1	0	-773.2	0.2441	0	0	0	0	0	0	0	0	0	0	0	0	0
