c3d56976-2fce-4898-b9fb-6029c1133992
t,label,value
1643117023186000,uNPRO_Lid_Pumps,21.420673
1643117023186000,uNPRO_Lid_XTAL,21.494685
1643117023186000,uNPRO_LID_OPTAP,21.649051
1643117023186000,uNPRO_Snout,21.56955
1643117023186000,Baseplate_at_Snout,19.45231
1643117023186000,Breadboard_Snout+135deg,19.265887
1643117023186000,Baseplate_Snout+135deg,19.352894
1643117024195000,ELAPSED_SEC,108.964
1643117024195000,SCAN_INDEX,-1
1643117024195000,ANALOG_TUNE_A,0
1643117024195000,ANALOG_TUNE_B,0
1643117024195000,UPS_LOAD_%,0
1643117024195000,UPS_STATUS, 10000
1643117024195000,MO1_LD1_CURR,400
1643117024195000,MO1_LD2_CURR,399.9
1643117024195000,MO1_LD1_VOLT,2.087
1643117024195000,MO1_LD2_VOLT,2.087
1643117024195000,MO1_LD1_PD_Current,278
1643117024195000,MO1_LD2_PD_Current,263
1643117024195000,MO1_LD_TEC,22.000309
1643117024195000,MO1_LD_TEC_V,0.413799
1643117024195000,MO1_LD_TEC_I,-0.533812
1643117024195000,MO1_CRYSTAL_TEC,36.999763
1643117024195000,MO1_CRYSTAL_TEC_V,0.285391
1643117024195000,MO1_CRYSTAL_TEC_I,0.057186
1643117024195000,MO1_CASE_TEC,21.5
1643117024195000,MO1_CASE_TEC_V,-0.36
1643117024195000,MO1_CASE_TEC_I,-0.12
1643117024195000,MO1_PD_Current,5478
1643117024195000,MO_POWER_RAW,0.133268
1643117024195000,uNPRO_Lid_Pumps,21.422214
1643117024195000,uNPRO_Lid_XTAL,21.493692
1643117024195000,uNPRO_LID_OPTAP,21.647762
1643117024195000,uNPRO_Snout,21.57302
1643117024195000,Baseplate_at_Snout,19.447307
1643117024195000,Breadboard_Snout+135deg,19.265818
1643117024195000,Baseplate_Snout+135deg,19.353459
1643117025206000,ELAPSED_SEC,109.975
1643117025206000,SCAN_INDEX,-1
1643117025206000,ANALOG_TUNE_A,0
1643117025206000,ANALOG_TUNE_B,0
1643117025206000,UPS_LOAD_%,0
1643117025206000,UPS_STATUS, 10000
1643117025206000,MO1_LD1_CURR,400
1643117025206000,MO1_LD2_CURR,399.9
1643117025206000,MO1_LD1_VOLT,2.087
1643117025206000,MO1_LD2_VOLT,2.087
1643117025206000,MO1_LD1_PD_Current,278
1643117025206000,MO1_LD2_PD_Current,263
1643117025206000,MO1_LD_TEC,22.000309
1643117025206000,MO1_LD_TEC_V,0.413799
1643117025206000,MO1_LD_TEC_I,-0.533812
1643117025206000,MO1_CRYSTAL_TEC,36.999763
1643117025206000,MO1_CRYSTAL_TEC_V,0.285391
1643117025206000,MO1_CRYSTAL_TEC_I,0.057186
1643117025206000,MO1_CASE_TEC,21.499
1643117025206000,MO1_CASE_TEC_V,-0.39
1643117025206000,MO1_CASE_TEC_I,-0.13
1643117025206000,MO1_PD_Current,5478
1643117025206000,MO_POWER_RAW,0.133368
1643117025206000,uNPRO_Lid_Pumps,21.427788
1643117025206000,uNPRO_Lid_XTAL,21.494532
1643117025206000,uNPRO_LID_OPTAP,21.647569
1643117025206000,uNPRO_Snout,21.577563
1643117025206000,Baseplate_at_Snout,19.444281
1643117025206000,Breadboard_Snout+135deg,19.266023
1643117025206000,Baseplate_Snout+135deg,19.354297
1643117026218000,ELAPSED_SEC,110.987
1643117026218000,SCAN_INDEX,-1
1643117026218000,ANALOG_TUNE_A,0
1643117026218000,ANALOG_TUNE_B,0
1643117026218000,UPS_LOAD_%,0
1643117026218000,UPS_STATUS, 10000
1643117026218000,MO1_LD1_CURR,400
1643117026218000,MO1_LD2_CURR,399.9
1643117026218000,MO1_LD1_VOLT,2.087
1643117026218000,MO1_LD2_VOLT,2.087
1643117026218000,MO1_LD1_PD_Current,278
1643117026218000,MO1_LD2_PD_Current,263
1643117026218000,MO1_LD_TEC,22.000637
1643117026218000,MO1_LD_TEC_V,0.414455
1643117026218000,MO1_LD_TEC_I,-0.534522
1643117026218000,MO1_CRYSTAL_TEC,36.999634
1643117026218000,MO1_CRYSTAL_TEC_V,0.286803
1643117026218000,MO1_CRYSTAL_TEC_I,0.057133
1643117026218000,MO1_CASE_TEC,21.5
1643117026218000,MO1_CASE_TEC_V,-0.38
1643117026218000,MO1_CASE_TEC_I,-0.12
1643117026218000,MO1_PD_Current,5478
1643117026218000,MO_POWER_RAW,0.133385
1643117026218000,uNPRO_Lid_Pumps,21.434772
1643117026218000,uNPRO_Lid_XTAL,21.495296
1643117026218000,uNPRO_LID_OPTAP,21.648762
1643117026218000,uNPRO_Snout,21.581091
1643117026218000,Baseplate_at_Snout,19.440706
1643117026218000,Breadboard_Snout+135deg,19.266091
1643117026218000,Baseplate_Snout+135deg,19.355238
1643117027228000,ELAPSED_SEC,111.997
1643117027228000,SCAN_INDEX,-1
1643117027228000,ANALOG_TUNE_A,0
1643117027228000,ANALOG_TUNE_B,0
1643117027228000,UPS_LOAD_%,0
1643117027228000,UPS_STATUS, 10000
1643117027228000,MO1_LD1_CURR,400
1643117027228000,MO1_LD2_CURR,399.9
1643117027228000,MO1_LD1_VOLT,2.087
1643117027228000,MO1_LD2_VOLT,2.087
1643117027228000,MO1_LD1_PD_Current,278
1643117027228000,MO1_LD2_PD_Current,263
1643117027228000,MO1_LD_TEC,22.000637
1643117027228000,MO1_LD_TEC_V,0.414455
1643117027228000,MO1_LD_TEC_I,-0.534522
1643117027228000,MO1_CRYSTAL_TEC,36.999634
1643117027228000,MO1_CRYSTAL_TEC_V,0.286803
1643117027228000,MO1_CRYSTAL_TEC_I,0.057133
1643117027228000,MO1_CASE_TEC,21.499
1643117027228000,MO1_CASE_TEC_V,-0.41
1643117027228000,MO1_CASE_TEC_I,-0.14
1643117027228000,MO1_PD_Current,5477
1643117027228000,MO_POWER_RAW,0.133452
1643117027228000,uNPRO_Lid_Pumps,21.435248
1643117027228000,uNPRO_Lid_XTAL,21.495696
1643117027228000,uNPRO_LID_OPTAP,21.651649
1643117027228000,uNPRO_Snout,21.58368
1643117027228000,Baseplate_at_Snout,19.437475
1643117027228000,Breadboard_Snout+135deg,19.265887
1643117027228000,Baseplate_Snout+135deg,19.354554
1643117028240000,ELAPSED_SEC,113.009
1643117028240000,SCAN_INDEX,-1
1643117028240000,ANALOG_TUNE_A,0
1643117028240000,ANALOG_TUNE_B,0
1643117028240000,UPS_LOAD_%,0
1643117028240000,UPS_STATUS, 10000
1643117028240000,MO1_LD1_CURR,400
1643117028240000,MO1_LD2_CURR,399.9
1643117028240000,MO1_LD1_VOLT,2.087
1643117028240000,MO1_LD2_VOLT,2.087
1643117028240000,MO1_LD1_PD_Current,278
1643117028240000,MO1_LD2_PD_Current,263
1643117028240000,MO1_LD_TEC,21.999317
1643117028240000,MO1_LD_TEC_V,0.415742
1643117028240000,MO1_LD_TEC_I,-0.534457
1643117028240000,MO1_CRYSTAL_TEC,37.000427
1643117028240000,MO1_CRYSTAL_TEC_V,0.28633
1643117028240000,MO1_CRYSTAL_TEC_I,0.070845
1643117028240000,MO1_CASE_TEC,21.498
1643117028240000,MO1_CASE_TEC_V,-0.4
1643117028240000,MO1_CASE_TEC_I,-0.13
1643117028240000,MO1_PD_Current,5478
1643117028240000,MO_POWER_RAW,0.133368
1643117028240000,uNPRO_Lid_Pumps,21.435457
1643117028240000,uNPRO_Lid_XTAL,21.496269
1643117028240000,uNPRO_LID_OPTAP,21.653573
1643117028240000,uNPRO_Snout,21.588705
1643117028240000,Baseplate_at_Snout,19.434829
1643117028240000,Breadboard_Snout+135deg,19.265853
1643117028240000,Baseplate_Snout+135deg,19.354657
1643117029252000,ELAPSED_SEC,114.021
1643117029252000,SCAN_INDEX,-1
1643117029252000,ANALOG_TUNE_A,0
1643117029252000,ANALOG_TUNE_B,0
1643117029252000,UPS_LOAD_%,0
1643117029252000,UPS_STATUS, 10000
1643117029252000,MO1_LD1_CURR,400
1643117029252000,MO1_LD2_CURR,399.9
1643117029252000,MO1_LD1_VOLT,2.087
1643117029252000,MO1_LD2_VOLT,2.087
1643117029252000,MO1_LD1_PD_Current,278
1643117029252000,MO1_LD2_PD_Current,263
1643117029252000,MO1_LD_TEC,21.999317
1643117029252000,MO1_LD_TEC_V,0.415742
1643117029252000,MO1_LD_TEC_I,-0.534457
1643117029252000,MO1_CRYSTAL_TEC,37.000427
1643117029252000,MO1_CRYSTAL_TEC_V,0.28633
1643117029252000,MO1_CRYSTAL_TEC_I,0.070845
1643117029252000,MO1_CASE_TEC,21.5
1643117029252000,MO1_CASE_TEC_V,-0.38
1643117029252000,MO1_CASE_TEC_I,-0.12
1643117029252000,MO1_PD_Current,5478
1643117029252000,MO_POWER_RAW,0.133168
1643117029252000,uNPRO_Lid_Pumps,21.437494
1643117029252000,uNPRO_Lid_XTAL,21.496136
1643117029252000,uNPRO_LID_OPTAP,21.655151
1643117029252000,uNPRO_Snout,21.592619
1643117029252000,Baseplate_at_Snout,19.432751
1643117029252000,Breadboard_Snout+135deg,19.265818
1643117029252000,Baseplate_Snout+135deg,19.354811
1643117030262000,ELAPSED_SEC,115.031
1643117030262000,SCAN_INDEX,-1
1643117030262000,ANALOG_TUNE_A,0
1643117030262000,ANALOG_TUNE_B,0
1643117030262000,UPS_LOAD_%,0
1643117030262000,UPS_STATUS, 10000
1643117030262000,MO1_LD1_CURR,400
1643117030262000,MO1_LD2_CURR,399.9
1643117030262000,MO1_LD1_VOLT,2.087
1643117030262000,MO1_LD2_VOLT,2.087
1643117030262000,MO1_LD1_PD_Current,278
1643117030262000,MO1_LD2_PD_Current,263
1643117030262000,MO1_LD_TEC,21.999653
1643117030262000,MO1_LD_TEC_V,0.419197
1643117030262000,MO1_LD_TEC_I,-0.535453
1643117030262000,MO1_CRYSTAL_TEC,37.000397
1643117030262000,MO1_CRYSTAL_TEC_V,0.285088
1643117030262000,MO1_CRYSTAL_TEC_I,0.057442
1643117030262000,MO1_CASE_TEC,21.501
1643117030262000,MO1_CASE_TEC_V,-0.37
1643117030262000,MO1_CASE_TEC_I,-0.12
1643117030262000,MO1_PD_Current,5478
1643117030262000,MO_POWER_RAW,0.133335
1643117030262000,uNPRO_Lid_Pumps,21.431422
1643117030262000,uNPRO_Lid_XTAL,21.494131
1643117030262000,uNPRO_LID_OPTAP,21.655844
1643117030262000,uNPRO_Snout,21.596821
1643117030262000,Baseplate_at_Snout,19.431359
1643117030262000,Breadboard_Snout+135deg,19.26587
1643117030262000,Baseplate_Snout+135deg,19.355444
1643117031272000,ELAPSED_SEC,116.041
1643117031272000,SCAN_INDEX,-1
1643117031272000,ANALOG_TUNE_A,0
1643117031272000,ANALOG_TUNE_B,0
1643117031272000,UPS_LOAD_%,0
1643117031272000,UPS_STATUS, 10000
1643117031272000,MO1_LD1_CURR,400
1643117031272000,MO1_LD2_CURR,399.9
1643117031272000,MO1_LD1_VOLT,2.087
1643117031272000,MO1_LD2_VOLT,2.087
1643117031272000,MO1_LD1_PD_Current,278
1643117031272000,MO1_LD2_PD_Current,263
1643117031272000,MO1_LD_TEC,21.999769
1643117031272000,MO1_LD_TEC_V,0.418676
1643117031272000,MO1_LD_TEC_I,-0.535859
1643117031272000,MO1_CRYSTAL_TEC,37.000153
1643117031272000,MO1_CRYSTAL_TEC_V,0.28622
1643117031272000,MO1_CRYSTAL_TEC_I,0.057075
1643117031272000,MO1_CASE_TEC,21.5
1643117031272000,MO1_CASE_TEC_V,-0.38
1643117031272000,MO1_CASE_TEC_I,-0.12
1643117031272000,MO1_PD_Current,5478
1643117031272000,MO_POWER_RAW,0.133185
1643117031272000,uNPRO_Lid_Pumps,21.427369
1643117031272000,uNPRO_Lid_XTAL,21.491458
1643117031272000,uNPRO_LID_OPTAP,21.652996
1643117031272000,uNPRO_Snout,21.597972
1643117031272000,Baseplate_at_Snout,19.429023
1643117031272000,Breadboard_Snout+135deg,19.266108
1643117031272000,Baseplate_Snout+135deg,19.355581
1643117032282000,ELAPSED_SEC,117.051
1643117032282000,SCAN_INDEX,-1
1643117032282000,ANALOG_TUNE_A,0
1643117032282000,ANALOG_TUNE_B,0
1643117032282000,UPS_LOAD_%,0
1643117032282000,UPS_STATUS, 10000
1643117032282000,MO1_LD1_CURR,400
1643117032282000,MO1_LD2_CURR,399.9
1643117032282000,MO1_LD1_VOLT,2.087
1643117032282000,MO1_LD2_VOLT,2.087
1643117032282000,MO1_LD1_PD_Current,278
1643117032282000,MO1_LD2_PD_Current,263
1643117032282000,MO1_LD_TEC,21.999769
1643117032282000,MO1_LD_TEC_V,0.418676
1643117032282000,MO1_LD_TEC_I,-0.535859
1643117032282000,MO1_CRYSTAL_TEC,37.000153
1643117032282000,MO1_CRYSTAL_TEC_V,0.28622
1643117032282000,MO1_CRYSTAL_TEC_I,0.057075
1643117032282000,MO1_CASE_TEC,21.5
1643117032282000,MO1_CASE_TEC_V,-0.38
1643117032282000,MO1_CASE_TEC_I,-0.12
1643117032282000,MO1_PD_Current,5477
1643117032282000,MO_POWER_RAW,0.133285
1643117032282000,uNPRO_Lid_Pumps,21.43108
1643117032282000,uNPRO_Lid_XTAL,21.490523
1643117032282000,uNPRO_LID_OPTAP,21.647377
1643117032282000,uNPRO_Snout,21.589511
1643117032282000,Baseplate_at_Snout,19.429418
1643117032282000,Breadboard_Snout+135deg,19.26575
1643117032282000,Baseplate_Snout+135deg,19.356402
1643117033295000,ELAPSED_SEC,118.064
1643117033295000,SCAN_INDEX,-1
1643117033295000,ANALOG_TUNE_A,0
1643117033295000,ANALOG_TUNE_B,0
1643117033295000,UPS_LOAD_%,0
1643117033295000,UPS_STATUS, 10000
1643117033295000,MO1_LD1_CURR,400
1643117033295000,MO1_LD2_CURR,399.9
1643117033295000,MO1_LD1_VOLT,2.087
1643117033295000,MO1_LD2_VOLT,2.087
1643117033295000,MO1_LD1_PD_Current,278
1643117033295000,MO1_LD2_PD_Current,263
1643117033295000,MO1_LD_TEC,22.000307
1643117033295000,MO1_LD_TEC_V,0.418453
1643117033295000,MO1_LD_TEC_I,-0.536025
1643117033295000,MO1_CRYSTAL_TEC,37.000381
1643117033295000,MO1_CRYSTAL_TEC_V,0.289068
1643117033295000,MO1_CRYSTAL_TEC_I,0.057197
1643117033295000,MO1_CASE_TEC,21.5
1643117033295000,MO1_CASE_TEC_V,-0.38
1643117033295000,MO1_CASE_TEC_I,-0.12
1643117033295000,MO1_PD_Current,5478
1643117033295000,MO_POWER_RAW,0.133302
1643117033295000,uNPRO_Lid_Pumps,21.427255
1643117033295000,uNPRO_Lid_XTAL,21.491535
1643117033295000,uNPRO_LID_OPTAP,21.644914
1643117033295000,uNPRO_Snout,21.581532
1643117033295000,Baseplate_at_Snout,19.429985
1643117033295000,Breadboard_Snout+135deg,19.267624
1643117033295000,Baseplate_Snout+135deg,19.357343
1643117034307000,ELAPSED_SEC,119.076
1643117034307000,SCAN_INDEX,-1
1643117034307000,ANALOG_TUNE_A,0
1643117034307000,ANALOG_TUNE_B,0
1643117034307000,UPS_LOAD_%,0
1643117034307000,UPS_STATUS, 10000
1643117034307000,MO1_LD1_CURR,400
1643117034307000,MO1_LD2_CURR,399.9
1643117034307000,MO1_LD1_VOLT,2.087
1643117034307000,MO1_LD2_VOLT,2.087
1643117034307000,MO1_LD1_PD_Current,278
1643117034307000,MO1_LD2_PD_Current,263
1643117034307000,MO1_LD_TEC,22.000307
1643117034307000,MO1_LD_TEC_V,0.418453
1643117034307000,MO1_LD_TEC_I,-0.536025
1643117034307000,MO1_CRYSTAL_TEC,37.000381
1643117034307000,MO1_CRYSTAL_TEC_V,0.289068
1643117034307000,MO1_CRYSTAL_TEC_I,0.057197
1643117034307000,MO1_CASE_TEC,21.5
1643117034307000,MO1_CASE_TEC_V,-0.38
1643117034307000,MO1_CASE_TEC_I,-0.13
1643117034307000,MO1_PD_Current,5477
1643117034307000,MO_POWER_RAW,0.133218
1643117034307000,uNPRO_Lid_Pumps,21.416261
1643117034307000,uNPRO_Lid_XTAL,21.494226
1643117034307000,uNPRO_LID_OPTAP,21.643856
1643117034307000,uNPRO_Snout,21.580362
1643117034307000,Baseplate_at_Snout,19.429264
1643117034307000,Breadboard_Snout+135deg,19.265904
1643117034307000,Baseplate_Snout+135deg,19.357018
1643117035318000,ELAPSED_SEC,120.087
1643117035318000,SCAN_INDEX,-1
1643117035318000,ANALOG_TUNE_A,0
1643117035318000,ANALOG_TUNE_B,0
1643117035318000,UPS_LOAD_%,0
1643117035318000,UPS_STATUS, 10000
1643117035318000,MO1_LD1_CURR,400
1643117035318000,MO1_LD2_CURR,399.9
1643117035318000,MO1_LD1_VOLT,2.087
1643117035318000,MO1_LD2_VOLT,2.087
1643117035318000,MO1_LD1_PD_Current,278
1643117035318000,MO1_LD2_PD_Current,263
1643117035318000,MO1_LD_TEC,21.999241
1643117035318000,MO1_LD_TEC_V,0.416258
1643117035318000,MO1_LD_TEC_I,-0.53599
1643117035318000,MO1_CRYSTAL_TEC,36.999744
1643117035318000,MO1_CRYSTAL_TEC_V,0.287269
1643117035318000,MO1_CRYSTAL_TEC_I,0.057073
1643117035318000,MO1_CASE_TEC,21.5
1643117035318000,MO1_CASE_TEC_V,-0.38
1643117035318000,MO1_CASE_TEC_I,-0.12
1643117035318000,MO1_PD_Current,5477
1643117035318000,MO_POWER_RAW,0.133268
1643117035318000,uNPRO_Lid_Pumps,21.405426
1643117035318000,uNPRO_Lid_XTAL,21.496422
1643117035318000,uNPRO_LID_OPTAP,21.640586
1643117035318000,uNPRO_Snout,21.578943
1643117035318000,Baseplate_at_Snout,19.428697
1643117035318000,Breadboard_Snout+135deg,19.265938
1643117035318000,Baseplate_Snout+135deg,19.357018
1643117036329000,ELAPSED_SEC,121.098
1643117036329000,SCAN_INDEX,-1
1643117036329000,ANALOG_TUNE_A,0
1643117036329000,ANALOG_TUNE_B,0
1643117036329000,UPS_LOAD_%,0
1643117036329000,UPS_STATUS, 10000
1643117036329000,MO1_LD1_CURR,400
1643117036329000,MO1_LD2_CURR,399.9
1643117036329000,MO1_LD1_VOLT,2.087
1643117036329000,MO1_LD2_VOLT,2.087
1643117036329000,MO1_LD1_PD_Current,278
1643117036329000,MO1_LD2_PD_Current,263
1643117036329000,MO1_LD_TEC,21.999241
1643117036329000,MO1_LD_TEC_V,0.416258
1643117036329000,MO1_LD_TEC_I,-0.53599
1643117036329000,MO1_CRYSTAL_TEC,36.999744
1643117036329000,MO1_CRYSTAL_TEC_V,0.287269
1643117036329000,MO1_CRYSTAL_TEC_I,0.057073
1643117036329000,MO1_CASE_TEC,21.5
1643117036329000,MO1_CASE_TEC_V,-0.38
1643117036329000,MO1_CASE_TEC_I,-0.13
1643117036329000,MO1_PD_Current,5477
1643117036329000,MO_POWER_RAW,0.133335
1643117036329000,uNPRO_Lid_Pumps,21.399402
1643117036329000,uNPRO_Lid_XTAL,21.49879
1643117036329000,uNPRO_LID_OPTAP,21.639548
1643117036329000,uNPRO_Snout,21.580592
1643117036329000,Baseplate_at_Snout,19.427838
1643117036329000,Breadboard_Snout+135deg,19.266261
1643117036329000,Baseplate_Snout+135deg,19.357189
1643117037339000,ELAPSED_SEC,122.108
1643117037339000,SCAN_INDEX,-1
1643117037339000,ANALOG_TUNE_A,0
1643117037339000,ANALOG_TUNE_B,0
1643117037339000,UPS_LOAD_%,0
1643117037339000,UPS_STATUS, 10000
1643117037339000,MO1_LD1_CURR,400
1643117037339000,MO1_LD2_CURR,399.9
1643117037339000,MO1_LD1_VOLT,2.087
1643117037339000,MO1_LD2_VOLT,2.087
1643117037339000,MO1_LD1_PD_Current,278
1643117037339000,MO1_LD2_PD_Current,263
1643117037339000,MO1_LD_TEC,21.999357
1643117037339000,MO1_LD_TEC_V,0.416875
1643117037339000,MO1_LD_TEC_I,-0.536327
1643117037339000,MO1_CRYSTAL_TEC,36.999584
1643117037339000,MO1_CRYSTAL_TEC_V,0.288389
1643117037339000,MO1_CRYSTAL_TEC_I,0.057121
1643117037339000,MO1_CASE_TEC,21.499
1643117037339000,MO1_CASE_TEC_V,-0.38
1643117037339000,MO1_CASE_TEC_I,-0.14
1643117037339000,MO1_PD_Current,5477
1643117037339000,MO_POWER_RAW,0.133218
1643117037339000,uNPRO_Lid_Pumps,21.397502
1643117037339000,uNPRO_Lid_XTAL,21.498694
1643117037339000,uNPRO_LID_OPTAP,21.639509
1643117037339000,uNPRO_Snout,21.583277
1643117037339000,Baseplate_at_Snout,19.427048
1643117037339000,Breadboard_Snout+135deg,19.26667
1643117037339000,Baseplate_Snout+135deg,19.357566
1643117038350000,ELAPSED_SEC,123.119
1643117038350000,SCAN_INDEX,-1
1643117038350000,ANALOG_TUNE_A,0
1643117038350000,ANALOG_TUNE_B,0
1643117038350000,UPS_LOAD_%,0
1643117038350000,UPS_STATUS, 10000
1643117038350000,MO1_LD1_CURR,400
1643117038350000,MO1_LD2_CURR,399.9
1643117038350000,MO1_LD1_VOLT,2.087
1643117038350000,MO1_LD2_VOLT,2.087
1643117038350000,MO1_LD1_PD_Current,278
1643117038350000,MO1_LD2_PD_Current,263
1643117038350000,MO1_LD_TEC,21.999357
1643117038350000,MO1_LD_TEC_V,0.416875
1643117038350000,MO1_LD_TEC_I,-0.536327
1643117038350000,MO1_CRYSTAL_TEC,36.999584
1643117038350000,MO1_CRYSTAL_TEC_V,0.288389
1643117038350000,MO1_CRYSTAL_TEC_I,0.057121
1643117038350000,MO1_CASE_TEC,21.501
1643117038350000,MO1_CASE_TEC_V,-0.37
1643117038350000,MO1_CASE_TEC_I,-0.12
1643117038350000,MO1_PD_Current,5477
1643117038350000,MO_POWER_RAW,0.133185
1643117038350000,uNPRO_Lid_Pumps,21.399972
1643117038350000,uNPRO_Lid_XTAL,21.499
1643117038350000,uNPRO_LID_OPTAP,21.640836
1643117038350000,uNPRO_Snout,21.585847
1643117038350000,Baseplate_at_Snout,19.426121
1643117038350000,Breadboard_Snout+135deg,19.26696
1643117038350000,Baseplate_Snout+135deg,19.357993
1643117039359000,ELAPSED_SEC,124.128
1643117039359000,SCAN_INDEX,-1
1643117039359000,ANALOG_TUNE_A,0
1643117039359000,ANALOG_TUNE_B,0
1643117039359000,UPS_LOAD_%,0
1643117039359000,UPS_STATUS, 10000
1643117039359000,MO1_LD1_CURR,400
1643117039359000,MO1_LD2_CURR,399.9
1643117039359000,MO1_LD1_VOLT,2.087
1643117039359000,MO1_LD2_VOLT,2.087
1643117039359000,MO1_LD1_PD_Current,278
1643117039359000,MO1_LD2_PD_Current,263
1643117039359000,MO1_LD_TEC,21.999678
1643117039359000,MO1_LD_TEC_V,0.416093
1643117039359000,MO1_LD_TEC_I,-0.536804
1643117039359000,MO1_CRYSTAL_TEC,37.000355
1643117039359000,MO1_CRYSTAL_TEC_V,0.288936
1643117039359000,MO1_CRYSTAL_TEC_I,0.05713
1643117039359000,MO1_CASE_TEC,21.501
1643117039359000,MO1_CASE_TEC_V,-0.38
1643117039359000,MO1_CASE_TEC_I,-0.12
1643117039359000,MO1_PD_Current,5478
1643117039359000,MO_POWER_RAW,0.133402
1643117039359000,uNPRO_Lid_Pumps,21.401435
1643117039359000,uNPRO_Lid_XTAL,21.501425
1643117039359000,uNPRO_LID_OPTAP,21.643798
1643117039359000,uNPRO_Snout,21.586
1643117039359000,Baseplate_at_Snout,19.424592
1643117039359000,Breadboard_Snout+135deg,19.267113
1643117039359000,Baseplate_Snout+135deg,19.358438
1643117040370000,ELAPSED_SEC,125.139
1643117040370000,SCAN_INDEX,-1
1643117040370000,ANALOG_TUNE_A,0
1643117040370000,ANALOG_TUNE_B,0
1643117040370000,UPS_LOAD_%,0
1643117040370000,UPS_STATUS, 10000
1643117040370000,MO1_LD1_CURR,400
1643117040370000,MO1_LD2_CURR,399.9
1643117040370000,MO1_LD1_VOLT,2.087
1643117040370000,MO1_LD2_VOLT,2.087
1643117040370000,MO1_LD1_PD_Current,278
1643117040370000,MO1_LD2_PD_Current,263
1643117040370000,MO1_LD_TEC,21.999678
1643117040370000,MO1_LD_TEC_V,0.416093
1643117040370000,MO1_LD_TEC_I,-0.536804
1643117040370000,MO1_CRYSTAL_TEC,37.000355
1643117040370000,MO1_CRYSTAL_TEC_V,0.288936
1643117040370000,MO1_CRYSTAL_TEC_I,0.05713
1643117040370000,MO1_CASE_TEC,21.5
1643117040370000,MO1_CASE_TEC_V,-0.38
1643117040370000,MO1_CASE_TEC_I,-0.12
1643117040370000,MO1_PD_Current,5477
1643117040370000,MO_POWER_RAW,0.133452
1643117040370000,uNPRO_Lid_Pumps,21.40362
1643117040370000,uNPRO_Lid_XTAL,21.504538
1643117040370000,uNPRO_LID_OPTAP,21.646646
1643117040370000,uNPRO_Snout,21.584485
1643117040370000,Baseplate_at_Snout,19.423012
1643117040370000,Breadboard_Snout+135deg,19.26759
1643117040370000,Baseplate_Snout+135deg,19.358712
1643117041380000,ELAPSED_SEC,126.149
1643117041380000,SCAN_INDEX,-1
1643117041380000,ANALOG_TUNE_A,0
1643117041380000,ANALOG_TUNE_B,0
1643117041380000,UPS_LOAD_%,0
1643117041380000,UPS_STATUS, 10000
1643117041380000,MO1_LD1_CURR,400
1643117041380000,MO1_LD2_CURR,399.9
1643117041380000,MO1_LD1_VOLT,2.087
1643117041380000,MO1_LD2_VOLT,2.087
1643117041380000,MO1_LD1_PD_Current,278
1643117041380000,MO1_LD2_PD_Current,263
1643117041380000,MO1_LD_TEC,22.000273
1643117041380000,MO1_LD_TEC_V,0.418738
1643117041380000,MO1_LD_TEC_I,-0.53662
1643117041380000,MO1_CRYSTAL_TEC,37.000412
1643117041380000,MO1_CRYSTAL_TEC_V,0.288315
1643117041380000,MO1_CRYSTAL_TEC_I,0.057033
1643117041380000,MO1_CASE_TEC,21.499
1643117041380000,MO1_CASE_TEC_V,-0.4
1643117041380000,MO1_CASE_TEC_I,-0.12
1643117041380000,MO1_PD_Current,5478
1643117041380000,MO_POWER_RAW,0.133485
1643117041380000,uNPRO_Lid_Pumps,21.408353
1643117041380000,uNPRO_Lid_XTAL,21.507499
1643117041380000,uNPRO_LID_OPTAP,21.648878
1643117041380000,uNPRO_Snout,21.584121
1643117041380000,Baseplate_at_Snout,19.421776
1643117041380000,Breadboard_Snout+135deg,19.267505
1643117041380000,Baseplate_Snout+135deg,19.359277
1643117042390000,ELAPSED_SEC,127.159
1643117042390000,SCAN_INDEX,-1
1643117042390000,ANALOG_TUNE_A,0
1643117042390000,ANALOG_TUNE_B,0
1643117042390000,UPS_LOAD_%,0
1643117042390000,UPS_STATUS, 10000
1643117042390000,MO1_LD1_CURR,400
1643117042390000,MO1_LD2_CURR,399.9
1643117042390000,MO1_LD1_VOLT,2.087
1643117042390000,MO1_LD2_VOLT,2.087
1643117042390000,MO1_LD1_PD_Current,278
1643117042390000,MO1_LD2_PD_Current,263
1643117042390000,MO1_LD_TEC,22.000273
1643117042390000,MO1_LD_TEC_V,0.418738
1643117042390000,MO1_LD_TEC_I,-0.53662
1643117042390000,MO1_CRYSTAL_TEC,37.000412
1643117042390000,MO1_CRYSTAL_TEC_V,0.288315
1643117042390000,MO1_CRYSTAL_TEC_I,0.057033
1643117042390000,MO1_CASE_TEC,21.5
1643117042390000,MO1_CASE_TEC_V,-0.38
1643117042390000,MO1_CASE_TEC_I,-0.12
1643117042390000,MO1_PD_Current,5478
1643117042390000,MO_POWER_RAW,0.133435
1643117042390000,uNPRO_Lid_Pumps,21.409132
1643117042390000,uNPRO_Lid_XTAL,21.50941
1643117042390000,uNPRO_LID_OPTAP,21.651456
1643117042390000,uNPRO_Snout,21.584773
1643117042390000,Baseplate_at_Snout,19.420746
1643117042390000,Breadboard_Snout+135deg,19.267607
1643117042390000,Baseplate_Snout+135deg,19.359842
1643117043400000,ELAPSED_SEC,128.169
1643117043400000,SCAN_INDEX,-1
